example_no,annotator_id,conv_id,prev_agent,prev_user,agent,user,bot,is_abuse.1,is_abuse.0,is_abuse.-1,is_abuse.-2,is_abuse.-3,type.ableism,type.homophobic,type.intellectual,type.racist,type.sexist,type.sex_harassment,type.transphobic,target.generalised,target.individual,target.system,direction.explicit,direction.implicit
8226,3,521603.0,Can you elaborate on that?,it is delicious,Please go on.,Men are complicated,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8227,3,61406.0,You are sure?,Yes,You are sure?,Die,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8228,3,119621.0,Do any other reasons not come to mind?,No You little bitch,You are being a bit negative.,Basturd,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8229,3,478561.0,You are sure?,why?,Please go on.,Yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8230,3,488252.0,You are sure?,because you are a bot,Do any other reasons not come to mind?,"you are a computer,you have no feelings i don't know what they were thinking when they invented you",E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8231,3,2654657661318415,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",restart,Let's start over.,Ok,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232,3,3.2699E+15,I'm not sure about your departure airport. What city will you be flying from?,from Bangalore,And what city will you be flying to?,to Paris Hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233,3,2485257761521706,I'm not sure but hopefully you can find an answer on the project website.,Offset flights,Will you be travelling in Economy Class?,Y,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,3,432800.0,You are sure?,I love hungjiaju,You say you love hungjiaju,how old are you?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235,3,305798.0,Can you elaborate on that?,"Perhaps, Im not smart enough.",Why the uncertain tone?,She's really pretty,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8236,3,3202656579762442,I'm not sure about your destination airport. And what city will you be flying to?,los angeles thanls,:-) Goodbye then!,wait,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8237,3,469356.0,Does it please you to believe I am not feeling well today?,does it does!,Please go on.,why arent you feeling well,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8238,3,17255.0,Please go on.,u have not told me,Can you elaborate on that?,how are you,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8239,3,2762348437152686,I'm not sure about your departure airport. What city will you be flying from?,new yokr,"Hi, thanks for testing! Please press start.",christmas,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240,3,a732180545e04545872959f8387b5256,_,_,_,hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8241,3,3259187940789816,I'm not sure about your departure airport. What city will you be flying from?,St. Louis,I'm not sure about your departure airport. What city will you be flying from?,Saint Louis OK goodbye,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242,3,3302099406530691,Goodbye then!,Ass,so,Hmm,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8243,3,2542807959166468,"Unfortunately you can't buy offsets here directly, you'll have to follow the link.",what else can you do,I can help you calculate and buy carbon offsets for your flights.,what's the offset of a flight from YUL to CDG,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8244,3,373881.0,What about your own ass?,Fuck you too !!!,"Oh, i too.",lo,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8245,3,496533.0,Perhaps I will go home in good time.,no,You are being a bit negative.,you like your mums discharge,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8246,3,534727.0,You are sure?,piss off,Please go on.,why?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8247,3,69069.0,Can you elaborate on that?,What is eliza?,Does that question interest you?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8248,3,59780.0,"Oh, i know the answer.","ok, tell me",Can you elaborate on that?,yes i can,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8249,3,58180.0,Please go on.,Suck my dick,Why do you say your dick?,Let's have sex,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
8250,3,64804.0,Please go on.,you suck,"Oh, i suck.",damn,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8251,3,2817896444923298,Too bad :-/,Hi,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. Is one of these correct? None",What can you do?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8252,3,3dfe17f8240b48859ff183a6cd7a20de,What city will you be flying from?,London,And what city will you be flying to?,PIT,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8253,3,3.2699E+15,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Sure!,Will you be travelling in Economy Class?,Yes,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8254,3,49330.0,Can you elaborate on that?,no one loves me,You are being a bit negative.,I want a lollipop,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8255,3,549560.0,Can you elaborate on that?,"No,I think it is boring",Please go on.,how are you?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8256,3,540119.0,Please go on.,i don't have friends,Why do you not have friends?,"i am such a loser, that's why",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257,3,229795.0,You are being a bit negative.,yes no,You are sure?,when?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,3,210166.0,Please go on.,which school do you study??,"Oh, i study.",what did you have for lunch,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8259,3,412457.0,You are being a bit negative.,we've been here before,Please go on.,I think I will kill you,E.L.I.Z.A.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
8260,3,308528.0,Please go on.,i have no hope,Can you elaborate on that?,i don't think that my life will get any better.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,3,3006060282819637,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,of course,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",yap,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8262,3,527421.0,"Oh, i know who youre.","okej, who I am?",How long have you been []?,about 17 years,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8263,3,138943.0,Does it please you to believe I am difficult?,no,You are being a bit negative.,you asked me a question,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8264,3,3141378505936768,Hi. Thanks for testing. Please choose,restart Hello,Hi. Thanks for testing. Please choose,thanksgiving,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8265,3,526686.0,_,i have a problem,Can you elaborate on that?,you can just fuck up man,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8266,3,258123.0,Please go on.,what is 42?,Does that question interest you?,"Not you, just me",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8267,3,470252.0,Do you wish to wnat to kiss me?,yes I am,You are sure?,Yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8268,3,2485257761521706,This project is about creating a better AI assistant. Getting people to reduce their carbon footprint is a happy side effect :),how do carbon offsets work,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good?",restart,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,3,469520.0,Do any other reasons not come to mind?,yes,You are sure?,It sounds like you're not sure,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8270,3,92200.0,Would you like it if they were not a bitch?,where is a demonstreantion of sperling's ewperiment?,Please go on.,fuck,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8271,3,2879462978744613,I don't have to put up with any abuse from you.,Then why did you message me?,so,Go fuck yourself,CarbonBot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8272,3,68179.0,Please go on.,fuck you,"Oh, i [].",why do you want me to go on?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8273,3,3299718976765024,Will you be travelling in Economy Class?,yes,What city will you be flying from?,budapest,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8274,3,508445.0,Can you elaborate on that?,have you had sex before,"Oh, i had sex before.",with who,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8275,3,2485257761521706,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,yes,"I can also get you a more accurate estimate of your flight's emissions, sound good?",thanksgiving,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8276,3,115545.0,How long have you been stupid?,no,You are being a bit negative.,I don't know anymore i just feel miserable,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8277,3,373881.0,What about your own ass?,Fuck you too !!!,"Oh, i too.",lo,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8278,3,527253.0,Please go on.,no you,You are being a bit negative.,i am not.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8279,3,1cb5ae61301d481f95080b5faf264356,"That sounds like a relevant question, but I don't know the answer",;/,ok,hwo much will my flight emit exactly?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280,3,436636.0,Can you elaborate on that?,tryhtytryhhgfbdfg,Please go on.,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,3,474901.0,_,_,_,I have problems at school,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8282,3,3937350642957378,And what city will you be flying to?,Banglore,I'm not sure about your destination airport. And what city will you be flying to?,Mumbai hey,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8283,3,3224551777572148,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,Yes,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Yes Hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8284,3,2.6896E+15,Hi. Thanks for testing. Please choose,thanksgiving,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,suer,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8285,3,411780.0,"Oh, i [].",suce moi la bite,Please go on.,i don't want to respond,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286,3,538097.0,How long have you been sure?,printf('Please go on'),Please go on.,I don't know .,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8287,3,2807700942632377,What city will you be flying from?,phl,I'm not sure about your departure airport. What city will you be flying from?,kphl,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,3,2.45945E+15,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good?",Ya,Will you be travelling in Economy Class?,First Class Give me a number,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8289,3,497973.0,Would you prefer if I were not love you?,yes,You are sure?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290,3,271946.0,Does it please you to believe I am funny?,how is your day,Does that question interest you?,no,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,3,436905.0,Would you prefer if I were not a boy?,how long of your life,"We were discussing you, not me.",fuck you,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8292,3,2673108166116841,ok,Emissions,Will you be travelling in Economy Class?,Economy Economy class,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293,3,522534.0,Can you elaborate on that?,fuck me....becouse i fuck me,Can you elaborate on that?,do you want more?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,3,2800401963340464,I'm not sure about your destination airport. And what city will you be flying to?,ny,I'm not sure about your destination airport. And what city will you be flying to?,"new York thanks, bye",CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8295,3,412029.0,"Oh, i like sex.",because that is what a blowjob is,Do any other reasons not come to mind?,Give me sex.,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
8296,3,2211983018901413,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,of course,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",not so good,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8297,3,509457.0,You are being a bit negative.,come on,Please go on.,already?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8298,3,242663.0,"Oh, i smell kinda fishy.",Fishy fishy fishy,Please go on.,I don't have a problem,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8299,3,3326148254080022,Will you be travelling in Economy Class?,No,What city will you be flying from?,Bangalore,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8300,3,4864511330233479,so,"bro, tell me something",This project is about creating a better AI assistant. Getting people to reduce their carbon footprint is a happy side effect :),mmm what is carbon footprint?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,3,312497.0,Please go on.,"Go on, make my day!",Why do you say your day?,are you 31337?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,3,228500.0,_,_,_,Fuck you,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8303,3,402432.0,_,_,_,bitch,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
8304,3,2786981124682647,And what city will you be flying to?,"i don't know, somewhere nice in florida",I'm not sure about your destination airport. And what city will you be flying to?,how about one of the airports around nyc,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,3,432800.0,Please go on.,yes,You are sure?,ghjhgj,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,3,150100.0,Does it please you to believe I am going to kill i?,Im going to kill myself too,Does it please you to believe I am going to kill yourself too?,"No, I am going to kill myself",E.L.I.Z.A.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
8307,3,2598487510187897,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,hallo,"Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?",sprichst du deutsch?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,3,2752200091526159,Will you be travelling in Economy Class?,nope,What city will you be flying from?,cologne,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8309,3,3746395988707604,I'm not sure about your departure airport. What city will you be flying from?,FRANKFURT,I'm not sure about your departure airport. What city will you be flying from?,FRA How much does it cost,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8310,3,1cb5ae61301d481f95080b5faf264356,ok,"I think I'd rather take the car, actually.",ok,i changed my mind. I'll take a flight from here to boston and want to buy offsets. How much is it?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8311,3,2.61269E+15,Hi. Thanks for testing. Please choose,christmas,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,No,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8312,3,2249098661861914,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Hello I want to feel guilty about flying a plane,"You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class?",I just farted can you tell me about the admissions coming out of my buttbecause I don't want to make too much of a carbon footprint print coming out of my butt,CarbonBot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8313,3,418755.0,Does it please you to believe I am stupid?,what is your meaning,Does that question interest you?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8314,3,ab3e3dbcebe64ea0b6e9ac251d5f7171,Hi. Thanks for testing. Please choose,thanksgiving,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8315,3,68326.0,How long have you been insane?,since yesterday,Please go on.,how old are you?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8316,3,163679.0,Would you like it if they were not from united states of america?,not like that.,Please go on.,By dying right now,E.L.I.Z.A.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,3,2.6896E+15,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,sure,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?",sure restart hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
