index,tweet,implicit,explicit,target_groups,annotator_sentiment,abuse_level
13031,So we we\u2019re eating at mcdo and i saw dis damn chinese woman i shouted inside \u201cching chong\u201d but shes very qt starrin\u2026 @URL,0,1,3,4,1
15143,rt @user cette poule m'a insulte de sale gauchiste @url,0,1,3,1,1
4923,mom called aids infested faggot moved on! @url,1,0,3,1,1
16382,@user c’est pas que les renois elle parle mal wllh elle met tt le monde dans le mm sac j’aime pas surtt que y’… @url,0,1,3,6,1
16771,ceci ne donnet il pas justement raison zemmour ? et c'est un proche de macron qui prend la tete du terrorisme in… @url,0,1,3,2,1
16370,tu change le mot blanc par noirs ou arabes c'est l'émeute c'est incroyable de tenir de tels propos liebig et sa… @url,0,1,3,1,1
16938,tu es féministe? — bh j’defends les droits de la femme comme toute femme le fait mais y’a des trucs avec lesquels j… @url,0,1,3,2,1
17148,t'es un peu un gauchiste mais j'aime bien tes tweets et tes retweets — je ne sais pas quoi répondre @url,0,1,3,2,1
15340,@user calla mongol,0,1,3,1,1
13489,@user @user Absolutely! They belong where they originated in the raghead Arab middle eastern natio\u2026 @URL,1,0,3,4,1
10919,@user @user Saying nigger is fine because it was said in 2017 right? LMAO,1,0,3,4,1
17461,alors qui fait pire que moi pour aller manger à la cantine ce soir j’ai mis une basket et une bottine sans m’en ren… @url,0,1,3,1,1
15200,@user augmentation des violences proportionnelle à l'arrivée de migrants africains illégaux en france. paris e… @url,0,1,3,7,1
17678,tant qu'@user prendra des migrants par bateaux entiers l'image de l'union européenne se ça : @url,0,1,3,1,1
17758,le président mongol khaltmaagiyn battulga entame une visite de travail en azerbaïdjan @url @url,0,1,3,1,1
11310,Didn\u2019t even notice until a friend pointed out it said spic,1,0,3,2,4
10919,@user @user Saying nigger is fine because it was said in 2017 right? LMAO,1,0,3,4,1
16462,nana akufo-addo: stop : la vente aux enchères comme esclaves des migrants africains en lybie - signez la pétition … @url,0,1,3,1,1
14691,ces dames arabes toujours à se plaindre @url,0,1,3,1,1
17578,s'il fallait décrire ce que armée policière nazi étrangère implanté e centre prisons réfugiés et essaye secret hypn… @url,0,1,3,2,1
16877,@user contre l’avortement c’est pire que contre la transexualité je trouve,0,1,3,5,1
16529,qui veux un attardé dans son équipe @url,0,1,3,7,1
12938,the best nigger rolf meme @URL,1,0,3,4,3
17024,s'ensuit une autre tradition : le racket en réunion avec violence de la touriste par ces mêmes #shikas #senbei… @url,0,1,3,1,1
16238,rt @user meilleur que thiago messi voila c'est terminenc'est un crack le meilleur attarde du siecle c'est bien lui il est sur le,0,1,3,2,1
16561,très content du non probable de la #nouvellecalédonie. c'est un territoire qui mérite que l'on s'y attarde un peu p… @url,0,1,3,6,1
12354,Chilling relajao bulde feo pa la foto negro @URL,1,0,3,7,1
11174,@user @user @user Truth? the truth is Ping pong ding dong RNG back to ching chong @URL,1,0,3,4,1
9810,@user @user So true! I mean I have never been called a spick and wetback by white suprematists th\u2026 @URL,1,0,3,4,1
16151,j'crois vraiment je suis le seul mongol regarder @user et @user en double fênetre sur un petit écran d… @url,0,1,3,1,1
17035,@user une lettre prés ton tweet était antisémite et complotiste.,0,1,3,7,1
17124,il est comment lui — plus beau que tout les rebeus @url,0,1,3,2,1
7236,i'm dead i'm haunting faggot,1,0,3,2,1
5324,chilling relajao bulde feo pa la foto negro @url,1,0,3,7,1
17586,les réfugiés rohingyas prient dans le camp de réfugiés de kutupalong au bangladesh. @url,0,1,3,3,1
16267,@user bah s'ils disent qu'ils ne sont pas français ce sont donc des migrants ? il faut donc les expulser !,0,1,3,2,1
16303,ce mongol n’est même pas capable de gérer un amant marocain... @url,0,1,3,0,1
15272,@user ah oui je comprends tt à fait mais moi c’est l’inverse pcq rebeus j’étais en extase et trop heureuse… @url,0,1,3,1,1
15957,un blanc qui tire sur des juifs c'est un fou. un arabe qui fait la même chose c'est un terroriste.,0,1,3,1,1
17233,-un mongol @url,0,1,3,1,1
15878,@user c bon tg tu force sale arabe,0,1,3,4,1
16370,tu change le mot blanc par noirs ou arabes c'est l'émeute c'est incroyable de tenir de tels propos liebig et sa… @url,0,1,3,1,1
10737,The faggot scene in Grand Budapest Hotel is probably the hardest I've laughed at a movie,1,0,3,2,1
17213,le torchon gauchiste des inrocks justifie le clip de l'autre fils de pute.,0,1,3,1,1
16771,ceci ne donnet il pas justement raison zemmour ? et c'est un proche de macron qui prend la tete du terrorisme in… @url,0,1,3,2,1
11251,@user shut up ching chong.,1,0,3,1,1
17312,la ministre des armées florence parly s’est entretenue avec les forces françaises aux Émirats arabes unis sur la ba… @url,0,1,3,1,1
14867,les chasseurs cette annee c'est des attardé ou quoi que des dingueries....mais bon tant que c'est pas des noirs ou… @url,0,1,3,1,1
17651,tu es pour ou contre l'avortement ? — c'est difficile comme question... si la femme est enceinte je suis pour par… @url,0,1,3,3,1
16440,tweets de la semaine : #migrants en méditerranée - enfants migrants en #france – répression au #kirghizistan – abus… @url,0,1,3,0,1
2335,جبت البطاقه وبقيت اتحسب فرد منك يا دوله ، خلاص هندوس ع خلق الله,0,1,3,2,1
16497,@user ce qui est dingue c'est que le terrorisme intellectuel qui sous-tend cette vaguelette de prot… @url,0,1,3,1,1
17422,c’est pas une féministe ça c’est juste une sale conne. @url,0,1,3,2,1
7416,@user cba shes like chinese dont speak ching chong,1,0,3,3,1
16986,allez nique ta mère sale juif @url,0,1,3,7,1
17356,les renois déjà je vous aime trop ensuite jsp c’est vraiment au feeling @url,0,1,3,1,1
17180,«l’antisémitisme est une expression (...) de la part malade de l’âme humaine. il canalise sur une communauté partic… @url,0,1,3,0,1
13904,We encountered the words “ching chong” &amp; “massieren” presumably coz we were a bunch of Asians.. these from non Asia… @URL,1,0,3,6,3
17381,une gauchiste reste une gauchiste. et pourtant elle bataillé. @url,0,1,3,2,1
17561,l'attardé de medelin qui tue le match,0,1,3,6,1
16408,les meufs (rebeu et renois) vs êtes déjà sorti avec un blanc ?,0,1,3,1,1
13189,@user wait a second this isn't ching chong,1,0,3,3,3
15150,france :jeudi prochain à la librairie résistances : « les naufragés. l’odyssée des migrants africains etienne du… @url,0,1,3,0,1
17416,@user ah oui. c’est un jeunot qui distribue les diplômes de « bon gauchiste ». bon sang twitter est un repère de gens bizarres...,0,1,3,1,1
16440,tweets de la semaine : #migrants en méditerranée - enfants migrants en #france – répression au #kirghizistan – abus… @url,0,1,3,0,1
11915,@user Yeah that negro too,1,0,3,2,1
14201,@user @user @user @user @user @user @user \u201cHalf breed mongoloid\u201d he\u2026 @URL,1,0,3,3,1
17360,l'alcool tue davantage que le sida la tuberculose et la violence réunis @url,0,1,3,1,1
16196,jsuis en larmes c qui cet attardé mental @url,0,1,3,1,1
8054,@user we're ching chong brothers,1,0,3,4,2
15717,@user bah att mongol,0,1,3,1,1
5076,go ahead fucking spic try break truck again!!!!,1,0,3,3,2
9500,@user You’re posting statistics all the way back to 2013 and I can’t see America getting more immigrants… @URL,1,0,3,6,2
8605,@user dez....... go nigger somewhere else,1,0,3,4,1
16252,je partage souvent le travail de pierre estève que j'ai toujours adoré et qui mérite qu'on s'y attarde j'aime la f… @url,0,1,3,1,1
17080,les arabes presque réussis à vous faire croire que dans le coca il de la cocaine et que israël faisait un complot avec cette boisson,0,1,3,2,1
17111,@url @url @url tu dit de la merde putain de gauchiste @url,0,1,3,3,1
15200,@user augmentation des violences proportionnelle à l'arrivée de migrants africains illégaux en france. paris e… @url,0,1,3,7,1
17686,l'ennemi est partout... la france est une nouvelle fois la cible de terroristes mais cette-fois ceux-ci n'ont rie… @url,0,1,3,2,1
17307,bon les chauffeurs rebeus faut arrêter de conduire des bus vous faites tourner des têtes @url,0,1,3,1,1
16773,@user ainsi qu'une lettre de recommandation d'un gauchiste chaud près de chez toi,0,1,3,1,1
4389,@user ok cant fucking understand ur saying dont speak ching chong,1,0,3,2,1
12384,@user No nigger,0,1,3,4,1
17362,j'tir sur ces negro,0,1,3,1,1
17443,: [l'africain d'algérie est souvent raciste sur twitter.,0,1,3,2,1
16941,l'europe n'est pas un menu à la carte lance macron aux pays qui refusent d'accueillir des migrants @url,0,1,3,6,1
15807,le sprinteur attardé d'ouagadougou commence vraiment à péter les couilles,0,1,3,1,1
14804,non mais c'est quoi ce mongol macron il vit dans quel monde,0,1,3,1,1
14867,les chasseurs cette annee c'est des attardé ou quoi que des dingueries....mais bon tant que c'est pas des noirs ou… @url,0,1,3,1,1
14124,@user negro besho,0,1,3,4,1
5076,go ahead fucking spic try break truck again!!!!,1,0,3,3,2
17536,grèce: les transferts de réfugiés et migrants vers le continent s’accélèrent: la grèce accélère les transferts de r… @url,0,1,3,1,1
14820,@url - dans ce genre le rap mongol vaut le détour ! @url,0,1,3,1,1
15118,Ça fait 5 ans que je suis dans cette fausse à purin remplie de sjw mal baiser de bobo gauchiste ethno-masochiste d'… @url,0,1,3,1,1
16738,une meuf renois si tu veux vraiment savoir si elle est belle sans mentir faut la voir sans tous ses artifices. eta… @url,0,1,3,1,1
14524,@user I remember the days of being called a wetback and a spick because I spoke spanish... the good ole days lol,1,0,3,2,1
14785,les chemins montagneux à 1700 m: les nouvelles voies empruntées par les migrants africains pour rejoindre l’italie… @url,0,1,3,1,1
16141,rt @user fort interessant que ce soit gauchiste que de faire payer les pollueurs pour la pollution que leurs industries produisent,0,1,3,1,1
8054,@user we're ching chong brothers,1,0,3,4,2
17852,toutes les femmes qui sont contre l'avortement j'espère que vous allez tomber enceinte sous pillule avec préservatif.,0,1,3,1,1
13961,@user @user The new international negro edition,1,0,3,3,1
14201,@user @user @user @user @user @user @user \u201cHalf breed mongoloid\u201d he\u2026 @URL,1,0,3,3,1
14289,@user @user nigger,1,0,3,4,1
16982,la vie y’a un ptn de moustique africain qui bu 3 litre de mon sang cette nuit ce sale chien d’la casse,0,1,3,2,1
17617,aubenas (07) : manifestation en soutien aux migrants ce samedi 22 septembre 2018 à partir de 9h sur la place du mar… @url,0,1,3,2,1
6996,@user @user someones get negro wake call.,1,0,3,2,2
17536,grèce: les transferts de réfugiés et migrants vers le continent s’accélèrent: la grèce accélère les transferts de r… @url,0,1,3,1,1
16665,les renois de nîmes c'est des pisteurs,0,1,3,0,1
9035,Come serve me faggots. My messages are open. Looking for a new faggot to fill a space in my wallet. #findom @URL,1,0,3,7,1
16928,au nom d'allah c'est le même tweet sur les renoies ça fait scandale ! et sah évoluez sur twitter avec vos préjugés… @url,0,1,3,1,1
14785,les chemins montagneux à 1700 m: les nouvelles voies empruntées par les migrants africains pour rejoindre l’italie… @url,0,1,3,1,1
13903,@user Bitch nigger I’m not about to send you paragraphs so I’m sending you gifs &amp; memes instead lol mad?,0,1,3,3,1
11956,Daily dose of ching chong ling longs @URL,1,0,3,8,1
16706,que des attardés comprennent pas l’anglais ok mais alors toi c’est très très gênant donc ou tu le fais exprès ou t’… @url,0,1,3,7,1
17687,fort interessant que ce soit gauchiste que de faire payer les pollueurs pour la pollution que leurs industries pr @url,0,1,3,0,1
8054,@user we're ching chong brothers,1,0,3,4,2
14977,les renois et leurs flow c'est tellement une douceur pour les yeux :)),0,1,3,0,1
16904,sale juif... @url,0,1,3,1,1
6996,@user @user someones get negro wake call.,1,0,3,2,2
16557,je suis un attardé mental je viens de réaliser que la toussaint s'appelait comme ça pcq c'est une célébration de tous les saints,0,1,3,1,1
15878,@user c bon tg tu force sale arabe,0,1,3,4,1
15368,mais ils ont quand même aimé une atmosphère qui garde son identité et la violence du dessin de ryp. :),0,1,3,2,1
13489,@user @user Absolutely! They belong where they originated in the raghead Arab middle eastern natio\u2026 @URL,1,0,3,4,1
17716,tu serai pas raciste ? — du tout sans les rebeus et renois sfais chier @url,0,1,3,2,2
15285,À vintimille comment faire preuve de solidarité avec les migrants sans se faire expulser de la ville @url,0,1,3,1,1
17410,les rebeus qui se sappent comme ça c'est quoi au juste votre projet parce que je pige vraiment pas.... @url,0,1,3,1,1
17041,les rebeus qui achètent fifa 19 avec les bourses vous voit. @url,0,1,3,2,1
17428,intello mongol pouilleux crasseux lesbienne les insultes des ados etc....,0,1,3,1,1
15211,attentat à ahvaz : l’iran accuse des séparatistes djihadistes « soutenus par des pays arabes »… @url,0,1,3,1,1
16482,benjamin il voulu m'insulter il m'a sorti putain de communiste de gauchiste de merde nnmais c'est pas une insulte puisque c'est vrai ??,0,1,3,1,1
5580,@user @user @user truth? truth ping pong ding dong rng back ching chong @url,1,0,3,4,1
14347,That nigger Chip Kelly ruined everything @URL,0,1,3,3,1
16141,rt @user fort interessant que ce soit gauchiste que de faire payer les pollueurs pour la pollution que leurs industries produisent,0,1,3,1,1
16386,avant la prison le point commun entre les terroristes c’est l’islam.,0,1,3,4,1
17376,@user c'est des attardé,0,1,3,0,1
17694,#hapsatousy - #zemmour ou la parfaite illustration de ce que dénonce #zemmour : l'hystérie la dictature le terror… @url,0,1,3,4,1
16143,@user de base je voulais tinsulter d'attardé,0,1,3,3,1
13657,@user @user @user @user @user Haha. Not his first language negro,1,0,3,1,1
17356,les renois déjà je vous aime trop ensuite jsp c’est vraiment au feeling @url,0,1,3,1,1
4689,faggot scene grand budapest hotel probably hardest i've laughed movie,1,0,3,2,1
4638,@user fucking faggot!,1,0,3,7,2
15878,@user c bon tg tu force sale arabe,0,1,3,4,1
8761,@user remember days called wetback spick spoke spanish... good ole days lol,1,0,3,2,1
16986,allez nique ta mère sale juif @url,0,1,3,7,1
14767,les rebeus il glo à la fac grâce à la barbe,0,1,3,6,1
15058,bon je suis à un mariage y’a un renois juste assis en face de moi avec lunette de soleil oklm à 21h48,0,1,3,2,1
17687,fort interessant que ce soit gauchiste que de faire payer les pollueurs pour la pollution que leurs industries pr @url,0,1,3,0,1
11507,@user @user You\u2019re a 5ft tunnel rat jungle gook shrimp dick broken english irl anime lookin chinaman,1,0,3,7,1
11588,They always wanted a nigger like me but never had the tech to make it happen,1,0,3,7,1
15354,@user ahah. je pensais à des partenariats autres que financiers. et je ne m'attarde pas sur les entreprises concer… @url,0,1,3,0,1
14658,@user dekoi tu parle jte dis ta ps honte de dire half black lieu de half pakpak attardé,0,1,3,0,1
17410,les rebeus qui se sappent comme ça c'est quoi au juste votre projet parce que je pige vraiment pas.... @url,0,1,3,1,1
16497,@user ce qui est dingue c'est que le terrorisme intellectuel qui sous-tend cette vaguelette de prot… @url,0,1,3,1,1
12754,@user Devon is one of the most spergy of spergs. Didn't this faggot threaten to dox a 14 year old kid bec\u2026 @URL,1,0,3,7,1
